Series Name,Series Code,Country Name,Country Code,2014 [YR2014]
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Suriname,SUR,0.363600628930811
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Swaziland,SWZ,4.24611526347915
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Sweden,SWE,2.60432656462434
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Switzerland,CHE,1.99688615861997
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Syrian Arab Republic,SYR,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tajikistan,TJK,6.69925065988284
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tanzania,TZA,6.96513331674484
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Thailand,THA,0.914519143531706
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Timor-Leste,TLS,5.86113615870154
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Togo,TGO,5.87172631921244
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tonga,TON,2.06468458741756
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Trinidad and Tobago,TTO,-0.575925252656859
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tunisia,TUN,2.82315958106005
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Turkey,TUR,5.16669070304552
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Turkmenistan,TKM,10.2999999705459
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Turks and Caicos Islands,TCA,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Tuvalu,TUV,2.23586593546206
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Uganda,UGA,5.2468190274231
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Ukraine,UKR,-6.55261889108043
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,United Arab Emirates,ARE,3.28492613384444
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,United Kingdom,GBR,3.07048379406776
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,United States,USA,2.37045767146387
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Uruguay,URY,3.23879121621601
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Uzbekistan,UZB,7.79252237124058
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Vanuatu,VUT,2.33100621490578
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Venezuela, RB",VEN,..
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Vietnam,VNM,5.98365463697851
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Virgin Islands (U.S.),VIR,-0.96215522771007
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,West Bank and Gaza,PSE,-0.18189113280728
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,"Yemen, Rep.",YEM,-0.188690232450909
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Zambia,ZMB,4.69582637269048
GDP growth (annual %),NY.GDP.MKTP.KD.ZG,Zimbabwe,ZWE,2.76527070104477
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Afghanistan,AFG,0.243080560140356
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Albania,ALB,1.42233738463318
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Algeria,DZA,-0.22297045709422
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,American Samoa,ASM,-1.55835341394877
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Andorra,AND,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Angola,AGO,-1.36971289017515
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Antigua and Barbuda,ATG,1.87069754052609
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Argentina,ARG,40.2829716315506
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Armenia,ARM,2.30918242954299
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Aruba,ABW,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Australia,AUS,1.43874794907515
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Austria,AUT,1.78624495912381
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Azerbaijan,AZE,-0.558827910525523
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Bahamas, The",BHS,1.66250229089044
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Bahrain,BHR,-2.74397225047295
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Bangladesh,BGD,5.66875495751124
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Barbados,BRB,-0.486071865479147
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Belarus,BLR,18.1089862367684
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Belgium,BEL,0.657338834715077
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Belize,BLZ,1.60376452444963
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Benin,BEN,-0.247361039845146
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Bermuda,BMU,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Bhutan,BTN,7.28055497833297
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Bolivia,BOL,2.04949725388374
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Bosnia and Herzegovina,BIH,1.00600372095477
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Botswana,BWA,11.9039030467765
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Brazil,BRA,7.84668458883699
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,British Virgin Islands,VGB,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Brunei Darussalam,BRN,-1.86384435837631
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Bulgaria,BGR,0.452057965887448
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Burkina Faso,BFA,-0.193669800636627
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Burundi,BDI,8.30340229746645
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Cabo Verde,CPV,-0.146774217936027
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Cambodia,KHM,1.68277735695281
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Cameroon,CMR,2.41119539844958
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Canada,CAN,1.8963851403141
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Cayman Islands,CYM,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Central African Republic,CAF,11.0686610783499
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Chad,TCD,0.645785332472741
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Channel Islands,CHI,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Chile,CHL,5.93990775902542
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,China,CHN,0.828368559001234
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Colombia,COL,2.06974060427419
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Comoros,COM,2.65968258129566
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Congo, Dem. Rep.",COD,4.11241000262123
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Congo, Rep.",COG,-5.66899324031776
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Costa Rica,CRI,5.8165882862979
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Cote d'Ivoire,CIV,3.9093622016632
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Croatia,HRV,0.0483999302312839
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Cuba,CUB,3.46337574129474
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Curacao,CUW,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Cyprus,CYP,-1.53204803073783
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Czech Republic,CZE,2.47997675689975
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Denmark,DNK,0.776643625707862
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Djibouti,DJI,2.96280242136785
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Dominica,DMA,-0.293908650204287
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Dominican Republic,DOM,1.91551401121319
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Ecuador,ECU,3.40081079759752
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Egypt, Arab Rep.",EGY,11.247624503787
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,El Salvador,SLV,1.44215212096401
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Equatorial Guinea,GNQ,-1.43146433599554
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Eritrea,ERI,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Estonia,EST,1.72409025562183
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Ethiopia,ETH,10.9817882870995
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Faroe Islands,FRO,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Fiji,FJI,3.68620148414645
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Finland,FIN,1.69289024801758
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,France,FRA,0.576458624297544
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,French Polynesia,PYF,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Gabon,GAB,-0.851330985640075
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Gambia, The",GMB,8.09429594317301
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Georgia,GEO,3.7804839276301
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Germany,DEU,1.83197165224502
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Ghana,GHA,16.681275444563
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Gibraltar,GIB,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Greece,GRC,-1.84847446269507
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Greenland,GRL,3.50214663841378
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Grenada,GRD,0.765469505625305
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Guam,GUM,2.47457394142729
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Guatemala,GTM,3.01615991978478
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Guinea,GIN,7.50068080996273
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Guinea-Bissau,GNB,5.42355330918316
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Guyana,GUY,-0.385156479903614
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Haiti,HTI,4.50275106207134
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Honduras,HND,6.84935672480182
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Hong Kong SAR, China",HKG,2.85027931134374
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Hungary,HUN,3.36063584726014
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Iceland,ISL,4.06146461305903
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,India,IND,3.05140131860443
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Indonesia,IDN,5.44317454935587
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Iran, Islamic Rep.",IRN,12.2401204079525
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Iraq,IRQ,-0.695134061568993
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Ireland,IRL,-1.17653214479468
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Isle of Man,IMN,-0.528010691986253
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Israel,ISR,1.11158041754965
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Italy,ITA,0.958909338312111
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Jamaica,JAM,6.98664726789764
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Japan,JPN,1.74966059983883
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Jordan,JOR,3.44431792866891
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Kazakhstan,KAZ,5.77123953036254
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Kenya,KEN,8.06775044202566
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Kiribati,KIR,3.97922083117848
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Korea, Dem. People’s Rep.",PRK,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Korea, Rep.",KOR,0.600438072898797
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Kosovo,XKX,3.26233599900618
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Kuwait,KWT,-6.75718840937331
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Kyrgyz Republic,KGZ,8.41522543819863
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Lao PDR,LAO,5.72439914150355
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Latvia,LVA,1.55392058973138
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Lebanon,LBN,1.28499237307894
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Lesotho,LSO,9.40438445219876
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Liberia,LBR,2.69634158013119
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Libya,LBY,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Liechtenstein,LIE,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Lithuania,LTU,1.00666377129512
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Luxembourg,LUX,1.6271321685888
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Macao SAR, China",MAC,8.63862570492799
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Macedonia, FYR",MKD,1.44646096846164
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Madagascar,MDG,6.62603206795882
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Malawi,MWI,20.8837033797922
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Malaysia,MYS,2.46443476596743
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Maldives,MDV,4.52865938250307
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Mali,MLI,2.17972917103725
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Malta,MLT,2.03514788847347
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Marshall Islands,MHL,-3.20547875437538
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Mauritania,MRT,-9.15619930169382
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Mauritius,MUS,1.48063680684135
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Mexico,MEX,4.70666035951339
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Micronesia, Fed. Sts.",FSM,4.29213977026404
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Moldova,MDA,6.37542452187306
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Monaco,MCO,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Mongolia,MNG,7.44883646342174
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Montenegro,MNE,1.03621801266516
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Morocco,MAR,0.311240950980945
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Mozambique,MOZ,2.63398407223769
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Myanmar,MMR,4.17353811733807
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Namibia,NAM,6.75196714307964
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Nauru,NRU,-11.8303261150147
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Nepal,NPL,9.35220120504906
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Netherlands,NLD,0.149996599425435
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,New Caledonia,NCL,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,New Zealand,NZL,0.704934295710416
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Nicaragua,NIC,8.39274153284168
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Niger,NER,0.524376820166978
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Nigeria,NGA,4.66262373910699
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Northern Mariana Islands,MNP,4.18336428501614
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Norway,NOR,0.329305813916193
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Oman,OMN,0.110614917257877
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Pakistan,PAK,7.41155324090015
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Palau,PLW,5.22798264027655
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Panama,PAN,3.35135348620135
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Papua New Guinea,PNG,10.974680753184
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Paraguay,PRY,5.13903095376746
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Peru,PER,2.57160361843761
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Philippines,PHL,3.15743751924408
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Poland,POL,0.495258087131958
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Portugal,PRT,0.75037157237503
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Puerto Rico,PRI,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Qatar,QAT,-0.198497376191753
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Romania,ROU,1.68590752023563
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Russian Federation,RUS,10.712721086126
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Rwanda,RWA,3.04321363359708
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Samoa,WSM,0.296305760416928
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,San Marino,SMR,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Sao Tome and Principe,STP,8.40580740805142
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Saudi Arabia,SAU,-2.26999804865699
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Senegal,SEN,-0.961718723988554
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Serbia,SRB,2.70811000360125
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Seychelles,SYC,3.14922847037819
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Sierra Leone,SLE,1.79731249136989
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Singapore,SGP,-0.409653077372312
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Sint Maarten (Dutch part),SXM,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Slovak Republic,SVK,-0.171290490490861
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Slovenia,SVN,0.809085883909958
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Solomon Islands,SLB,8.59816559477282
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Somalia,SOM,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,South Africa,ZAF,5.77018256702956
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,South Sudan,SSD,-3.08515664245506
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Spain,ESP,-0.26471772629823
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Sri Lanka,LKA,2.91209454705653
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,St. Kitts and Nevis,KNA,1.51056077500753
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,St. Lucia,LCA,4.7799345171817
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,St. Martin (French part),MAF,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,St. Vincent and the Grenadines,VCT,-0.219800131388155
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Sudan,SDN,33.8951741442705
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Suriname,SUR,1.4742754547501
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Swaziland,SWZ,5.7202135232489
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Sweden,SWE,1.77736978830542
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Switzerland,CHE,-0.566429310836213
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Syrian Arab Republic,SYR,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Tajikistan,TJK,5.46374300346335
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Tanzania,TZA,5.03747412234796
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Thailand,THA,1.26085029966482
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Timor-Leste,TLS,0.727331512028925
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Togo,TGO,3.83592233258005
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Tonga,TON,1.06562546408637
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Trinidad and Tobago,TTO,-0.928972841033016
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Tunisia,TUN,4.58553982362278
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Turkey,TUR,7.42167774563404
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Turkmenistan,TKM,0.669180966750076
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Turks and Caicos Islands,TCA,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Tuvalu,TUV,1.8581937159244
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Uganda,UGA,4.47320062894426
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Ukraine,UKR,15.9018087091171
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,United Arab Emirates,ARE,-0.0136029844687471
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,United Kingdom,GBR,1.64553234384388
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,United States,USA,1.79035167185162
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Uruguay,URY,9.37224636468277
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Uzbekistan,UZB,11.948711443446
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Vanuatu,VUT,1.9840504083146
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Venezuela, RB",VEN,..
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Vietnam,VNM,3.66238381086517
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Virgin Islands (U.S.),VIR,-2.78407933352788
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,West Bank and Gaza,PSE,2.10620947676838
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,"Yemen, Rep.",YEM,7.16332078342425
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Zambia,ZMB,5.43793295231751
"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,Zimbabwe,ZWE,1.211730687276
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Afghanistan,AFG,23.463125535053
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Albania,ALB,22.9201994697116
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Algeria,DZA,11.0715366904528
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,American Samoa,ASM,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Andorra,AND,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Angola,AGO,..
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Antigua and Barbuda,ATG,1.81388314591515
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Argentina,ARG,7.99791756210649
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Armenia,ARM,20.3776674329075
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Aruba,ABW,..
